#,"",distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
1541,1540,0.057828,51,28,9.5,1,10.0,62,14.0,30.10,31733
1542,1541,0.311707,51,28,9.5,1,10.0,72,20.0,30.10,16613
1543,1542,0.565585,51,28,9.5,1,10.0,83,17.0,30.10,264
1544,1543,0.819464,51,28,9.5,1,10.0,86,13.0,30.15,0
1545,1544,0.953652,52,27,11.5,1,10.0,89,10.0,30.15,0
1546,1545,0.700843,52,27,11.5,4,10.0,89,7.0,30.15,0
1547,1546,0.448034,52,27,11.5,4,10.0,83,0.0,30.16,738
1548,1547,0.195225,52,27,11.5,2,10.0,77,5.0,30.18,22241
1549,1548,0.057584,52,27,11.5,1,10.0,72,14.0,30.12,31880
1550,1549,0.310393,52,27,11.5,1,10.0,72,24.0,30.09,16760
1551,1550,0.563202,52,27,11.5,2,10.0,83,14.0,30.07,277
1552,1551,0.816011,52,27,11.5,4,10.0,77,13.0,30.10,0
1553,1552,0.950980,51,27,12.9,4,10.0,77,15.0,30.08,0
1554,1553,0.698880,51,27,12.9,4,10.0,71,11.0,30.06,0
1555,1554,0.446779,51,27,12.9,4,10.0,66,9.0,30.05,1260
1556,1555,0.194678,51,27,12.9,4,10.0,66,17.0,30.08,13083
1557,1556,0.057423,51,27,12.9,4,10.0,64,17.0,30.05,16045
1558,1557,0.309524,51,27,12.9,4,10.0,64,16.0,30.03,10900
1559,1558,0.561625,51,27,12.9,4,10.0,74,13.0,30.04,229
1560,1559,0.813725,51,27,12.9,3,10.0,77,10.0,30.05,0
1561,1560,0.947001,55,19,8.2,4,10.0,77,8.0,30.05,0
1562,1561,0.695955,55,19,8.2,4,6.0,93,5.0,30.04,0
1563,1562,0.444909,55,19,8.2,4,4.0,96,7.0,30.08,234
1564,1563,0.193863,55,19,8.2,4,10.0,90,6.0,30.12,4700
1565,1564,0.057183,55,19,8.2,4,10.0,78,10.0,30.12,8957
1566,1565,0.308229,55,19,8.2,4,10.0,75,13.0,30.11,4361
1567,1566,0.559275,55,19,8.2,3,10.0,80,8.0,30.13,12
1568,1567,0.810321,55,19,8.2,3,10.0,83,7.0,30.17,0
1569,1568,0.942976,59,20,8.6,4,10.0,90,13.0,30.17,0
1570,1569,0.692629,59,20,8.6,4,6.0,96,9.0,30.18,0
1571,1570,0.442281,59,20,8.6,4,10.0,96,7.0,30.22,324
1572,1571,0.191933,59,20,8.6,4,9.0,87,11.0,30.26,6543
1573,1572,0.058414,59,20,8.6,3,10.0,72,10.0,30.26,15051
1574,1573,0.308762,59,20,8.6,3,10.0,70,16.0,30.25,12293
1575,1574,0.559110,59,20,8.6,3,10.0,87,8.0,30.26,30
1576,1575,0.809458,59,20,8.6,4,5.0,93,6.0,30.29,0
1577,1576,0.939058,58,28,9.0,2,10.0,93,6.0,30.28,0
1578,1577,0.689751,58,28,9.0,4,10.0,96,5.0,30.28,0
1579,1578,0.440443,58,28,9.0,4,10.0,90,0.0,30.30,388
1580,1579,0.191136,58,28,9.0,3,10.0,75,6.0,30.31,15785
1581,1580,0.058172,58,28,9.0,3,10.0,72,5.0,30.28,27142
1582,1581,0.307479,58,28,9.0,2,10.0,78,15.0,30.24,15649
1583,1582,0.556787,58,28,9.0,3,10.0,86,22.0,30.24,290
1584,1583,0.806094,58,28,9.0,2,10.0,90,14.0,30.24,0
1585,1584,0.936464,58,29,8.0,2,10.0,93,10.0,30.23,0
1586,1585,0.687845,58,29,8.0,2,10.0,93,6.0,30.22,0
1587,1586,0.439227,58,29,8.0,4,8.0,90,0.0,30.22,3180
1588,1587,0.190608,58,29,8.0,3,7.0,83,0.0,30.22,23463
1589,1588,0.058011,58,29,8.0,3,8.0,75,5.0,30.16,27536
1590,1589,0.306630,58,29,8.0,3,10.0,61,17.0,30.10,13687
1591,1590,0.555249,58,29,8.0,3,10.0,72,17.0,30.07,384
1592,1591,0.803867,58,29,8.0,2,10.0,77,8.0,30.05,0
1593,1592,0.931224,59,28,12.4,3,10.0,80,3.0,30.04,0
1594,1593,0.683631,59,28,12.4,3,10.0,86,8.0,30.02,0
1595,1594,0.436039,59,28,12.4,1,9.0,86,13.0,30.03,3324
1596,1595,0.188446,59,28,12.4,2,10.0,78,3.0,30.03,24644
1597,1596,0.059147,59,28,12.4,2,10.0,67,20.0,29.99,31762
1598,1597,0.306740,59,28,12.4,2,10.0,70,24.0,29.97,16724
1599,1598,0.554333,59,28,12.4,1,10.0,77,17.0,29.95,330
1600,1599,0.801926,59,28,12.4,2,10.0,86,16.0,29.96,0
1601,1600,0.928669,54,27,15.6,1,10.0,90,14.0,29.95,0
1602,1601,0.681756,54,27,15.6,4,10.0,93,18.0,29.95,0
1603,1602,0.434842,54,27,15.6,4,8.0,96,14.0,29.96,549
1604,1603,0.187929,54,27,15.6,3,9.0,83,10.0,29.97,21293
1605,1604,0.058985,54,27,15.6,1,10.0,75,20.0,29.94,32324
1606,1605,0.305898,54,27,15.6,3,9.0,83,24.0,29.91,16800
1607,1606,0.552812,54,27,15.6,2,10.0,83,14.0,29.90,423
1608,1607,0.799726,54,27,15.6,2,10.0,86,11.0,29.91,0
1609,1608,0.924863,52,22,10.9,4,10.0,83,14.0,29.93,0
1610,1609,0.678962,52,22,10.9,4,10.0,86,16.0,29.92,0
1611,1610,0.433060,52,22,10.9,3,10.0,77,7.0,29.95,892
1612,1611,0.187158,52,22,10.9,3,10.0,69,10.0,29.97,5981
1613,1612,0.058743,52,22,10.9,4,10.0,77,13.0,29.97,8283
1614,1613,0.304645,52,22,10.9,4,10.0,78,17.0,29.95,6459
1615,1614,0.550546,52,22,10.9,4,10.0,80,10.0,29.93,189
1616,1615,0.796448,52,22,10.9,3,10.0,74,0.0,29.94,0
1617,1616,0.920981,49,29,22.1,4,10.0,86,10.0,29.95,0
1618,1617,0.675749,49,29,22.1,4,10.0,77,20.0,30.00,0
1619,1618,0.430518,49,29,22.1,3,10.0,66,26.0,30.08,1569
1620,1619,0.185286,49,29,22.1,2,10.0,59,29.0,30.18,20733
1621,1620,0.059946,49,29,22.1,2,10.0,54,26.0,30.21,20678
1622,1621,0.305177,49,29,22.1,1,10.0,55,26.0,30.22,16864
1623,1622,0.550409,49,29,22.1,1,10.0,61,26.0,30.26,390
1624,1623,0.795640,49,29,22.1,1,10.0,63,16.0,30.31,0
1625,1624,0.917232,49,29,13.5,0,10.0,65,5.0,30.34,0
1626,1625,0.672999,49,29,13.5,0,10.0,70,5.0,30.33,0
1627,1626,0.428765,49,29,13.5,1,10.0,63,7.0,30.36,3732
1628,1627,0.184532,49,29,13.5,0,10.0,43,18.0,30.38,27378
1629,1628,0.059701,49,29,13.5,0,10.0,43,16.0,30.35,33387
1630,1629,0.303935,49,29,13.5,1,10.0,57,28.0,30.30,17470
1631,1630,0.548168,49,29,13.5,1,10.0,64,16.0,30.26,426
1632,1631,0.792402,49,29,13.5,0,10.0,74,14.0,30.28,0
1633,1632,0.914750,52,27,10.7,1,10.0,77,8.0,30.27,0
1634,1633,0.671177,52,27,10.7,0,10.0,83,0.0,30.25,0
1635,1634,0.427605,52,27,10.7,1,10.0,80,3.0,30.27,3507
1636,1635,0.184032,52,27,10.7,0,10.0,67,6.0,30.29,25440
1637,1636,0.059540,52,27,10.7,1,10.0,60,17.0,30.23,32254
1638,1637,0.303112,52,27,10.7,1,10.0,67,21.0,30.19,17103
1639,1638,0.546685,52,27,10.7,2,10.0,80,22.0,30.17,445
1640,1639,0.790257,52,27,10.7,2,10.0,86,11.0,30.18,0
1641,1640,0.911051,55,27,16.1,2,10.0,90,7.0,30.17,0
1642,1641,0.668464,55,27,16.1,1,10.0,89,3.0,30.15,0
1643,1642,0.425876,55,27,16.1,1,10.0,86,5.0,30.16,3621
1644,1643,0.183288,55,27,16.1,2,10.0,67,11.0,30.17,24151
1645,1644,0.059299,55,27,16.1,2,10.0,60,20.0,30.13,27094
1646,1645,0.301887,55,27,16.1,3,10.0,62,24.0,30.10,14349
1647,1646,0.544474,55,27,16.1,2,10.0,83,30.0,30.07,350
1648,1647,0.787062,55,27,16.1,2,10.0,86,25.0,30.10,0
1649,1648,0.908479,57,27,15.7,3,10.0,90,17.0,30.08,0
1650,1649,0.666218,57,27,15.7,2,10.0,90,10.0,30.05,0
1651,1650,0.423957,57,27,15.7,1,10.0,86,11.0,30.05,4074
1652,1651,0.181696,57,27,15.7,1,10.0,72,7.0,30.05,26663
1653,1652,0.060565,57,27,15.7,1,10.0,60,17.0,30.02,31714
1654,1653,0.302826,57,27,15.7,2,10.0,70,24.0,29.98,16656
1655,1654,0.545087,57,27,15.7,2,10.0,77,22.0,29.97,573
1656,1655,0.787349,57,27,15.7,0,9.0,83,20.0,29.99,0
1657,1656,0.904826,62,28,9.9,0,9.0,86,11.0,29.98,0
1658,1657,0.663539,62,28,9.9,0,10.0,83,13.0,29.98,0
1659,1658,0.422252,62,28,9.9,1,10.0,83,6.0,30.01,4440
1660,1659,0.180965,62,28,9.9,1,10.0,65,0.0,30.03,25704
1661,1660,0.060322,62,28,9.9,1,10.0,41,14.0,30.01,31885
1662,1661,0.301609,62,28,9.9,1,10.0,52,18.0,29.98,17252
1663,1662,0.542895,62,28,9.9,1,10.0,72,13.0,29.99,404
1664,1663,0.784182,62,28,9.9,0,10.0,80,9.0,30.00,0
1665,1664,0.902406,59,28,12.1,0,10.0,80,3.0,29.99,0
1666,1665,0.661765,59,28,12.1,0,10.0,83,3.0,29.97,0
1667,1666,0.421123,59,28,12.1,0,9.0,83,5.0,30.00,4023
1668,1667,0.180481,59,28,12.1,0,9.0,78,6.0,30.00,25824
1669,1668,0.060160,59,28,12.1,1,10.0,55,11.0,29.94,32377
1670,1669,0.300802,59,28,12.1,3,10.0,67,20.0,29.91,17421
1671,1670,0.541444,59,28,12.1,2,10.0,72,21.0,29.89,514
1672,1671,0.782086,59,28,12.1,2,10.0,83,20.0,29.94,0
1673,1672,0.897470,54,28,19.6,1,10.0,86,21.0,29.92,0
1674,1673,0.657790,54,28,19.6,4,10.0,93,23.0,29.90,0
1675,1674,0.418109,54,28,19.6,1,10.0,77,18.0,29.94,4374
1676,1675,0.178429,54,28,19.6,1,10.0,53,9.0,29.97,27279
1677,1676,0.061252,54,28,19.6,1,10.0,46,22.0,29.97,33390
1678,1677,0.300932,54,28,19.6,0,10.0,51,26.0,29.94,18105
1679,1678,0.540613,54,28,19.6,0,10.0,69,23.0,29.95,516
1680,1679,0.780293,54,28,19.6,0,10.0,42,13.0,30.01,0
1681,1680,0.895086,57,32,15.4,0,10.0,42,28.0,30.01,0
1682,1681,0.656042,57,32,15.4,0,10.0,42,24.0,30.03,0
1683,1682,0.416999,57,32,15.4,1,10.0,40,16.0,30.08,4463
1684,1683,0.177955,57,32,15.4,1,10.0,37,13.0,30.11,27647
1685,1684,0.061089,57,32,15.4,0,10.0,37,3.0,30.08,33045
1686,1685,0.300133,57,32,15.4,1,10.0,51,23.0,30.05,17848
1687,1686,0.539177,57,32,15.4,1,10.0,64,18.0,30.06,519
1688,1687,0.778220,57,32,15.4,0,10.0,71,9.0,30.10,0
1689,1688,0.891534,57,27,12.6,0,10.0,77,6.0,30.11,0
1690,1689,0.653439,57,27,12.6,0,10.0,74,5.0,30.09,0
1691,1690,0.415344,57,27,12.6,1,9.0,86,3.0,30.11,4386
1692,1691,0.177249,57,27,12.6,1,9.0,72,3.0,30.12,25419
1693,1692,0.060847,57,27,12.6,3,10.0,45,16.0,30.07,31423
1694,1693,0.298942,57,27,12.6,2,10.0,52,25.0,30.02,17640
1695,1694,0.537037,57,27,12.6,2,10.0,62,30.0,29.97,716
1696,1695,0.775132,57,27,12.6,2,10.0,83,26.0,30.00,0
1697,1696,0.887863,56,27,19.3,2,10.0,77,26.0,29.98,0
1698,1697,0.650396,56,27,19.3,0,10.0,77,16.0,29.99,0
1699,1698,0.412929,56,27,19.3,2,10.0,77,14.0,30.01,4488
1700,1699,0.175462,56,27,19.3,1,10.0,54,10.0,30.02,26755
1701,1700,0.062005,56,27,19.3,0,10.0,52,25.0,30.00,32471
1702,1701,0.299472,56,27,19.3,0,10.0,60,26.0,29.95,17465
1703,1702,0.536939,56,27,19.3,2,10.0,80,25.0,29.93,523
1704,1703,0.774406,56,27,19.3,2,10.0,86,20.0,29.97,0
1705,1704,0.884363,54,27,22.1,4,10.0,93,28.0,29.97,0
1706,1705,0.647832,54,27,22.1,3,10.0,86,8.0,29.94,0
1707,1706,0.411301,54,27,22.1,2,10.0,89,17.0,29.96,4764
1708,1707,0.174770,54,27,22.1,1,10.0,75,24.0,29.98,27354
1709,1708,0.061761,54,27,22.1,3,10.0,75,30.0,29.96,33463
1710,1709,0.298292,54,27,22.1,2,10.0,64,30.0,29.89,18575
1711,1710,0.534823,54,27,22.1,2,10.0,74,25.0,29.91,568
1712,1711,0.771353,54,27,22.1,2,10.0,80,28.0,29.94,0
1713,1712,0.882045,51,28,18.0,1,10.0,83,22.0,29.94,0
1714,1713,0.646134,51,28,18.0,2,10.0,77,17.0,29.94,0
1715,1714,0.410223,51,28,18.0,1,10.0,71,13.0,30.00,4944
1716,1715,0.174312,51,28,18.0,0,10.0,55,20.0,30.00,28147
1717,1716,0.061599,51,28,18.0,0,10.0,51,26.0,29.98,34212
1718,1717,0.297510,51,28,18.0,1,10.0,51,28.0,29.94,18643
1719,1718,0.533421,51,28,18.0,0,10.0,69,18.0,29.95,561
1720,1719,0.769332,51,28,18.0,0,10.0,71,14.0,30.00,0
1721,1720,0.878590,53,28,6.0,0,10.0,80,6.0,30.00,0
1722,1721,0.643603,53,28,6.0,0,10.0,83,6.0,30.02,0
1723,1722,0.408616,53,28,6.0,0,10.0,77,0.0,30.04,5397
1724,1723,0.173629,53,28,6.0,0,10.0,37,3.0,30.07,27967
1725,1724,0.061358,53,28,6.0,1,10.0,38,0.0,30.06,33706
1726,1725,0.296345,53,28,6.0,2,10.0,37,17.0,30.02,18351
1727,1726,0.531332,53,28,6.0,1,10.0,50,16.0,30.02,604
1728,1727,0.766319,53,28,6.0,0,10.0,50,0.0,30.05,0
1729,1728,0.875000,59,23,3.5,0,10.0,46,0.0,30.06,0
1730,1729,0.640625,59,23,3.5,0,10.0,61,0.0,30.07,0
1731,1730,0.406250,59,23,3.5,1,10.0,71,0.0,30.09,5001
1732,1731,0.171875,59,23,3.5,0,10.0,58,5.0,30.10,26917
1733,1732,0.062500,59,23,3.5,0,10.0,37,5.0,30.06,32087
1734,1733,0.296875,59,23,3.5,0,10.0,37,9.0,30.02,17213
1735,1734,0.531250,59,23,3.5,0,10.0,37,6.0,30.02,570
1736,1735,0.765625,59,23,3.5,0,10.0,39,0.0,30.04,0
1737,1736,0.871595,62,29,6.4,0,10.0,49,0.0,30.04,0
1738,1737,0.638132,62,29,6.4,0,10.0,50,6.0,30.02,0
1739,1738,0.404669,62,29,6.4,0,10.0,59,3.0,30.03,5180
1740,1739,0.171206,62,29,6.4,1,10.0,37,7.0,30.01,26895
1741,1740,0.062257,62,29,6.4,3,10.0,37,3.0,29.97,29516
1742,1741,0.295720,62,29,6.4,3,10.0,37,13.0,29.94,13463
1743,1742,0.529183,62,29,6.4,2,10.0,50,9.0,29.92,1163
1744,1743,0.762646,62,29,6.4,1,10.0,64,10.0,29.93,0
1745,1744,0.870466,56,19,9.9,3,10.0,77,3.0,29.92,0
1746,1745,0.637306,56,19,9.9,3,10.0,64,10.0,29.88,0
1747,1746,0.404145,56,19,9.9,3,10.0,77,6.0,29.90,680
1748,1747,0.170984,56,19,9.9,4,9.0,86,10.0,29.94,3238
1749,1748,0.062176,56,19,9.9,4,10.0,93,3.0,29.92,11377
1750,1749,0.295337,56,19,9.9,3,10.0,60,20.0,29.92,11529
1751,1750,0.528497,56,19,9.9,3,10.0,93,13.0,29.92,48
1752,1751,0.761658,56,19,9.9,4,10.0,80,9.0,29.95,0
1753,1752,0.865806,56,21,9.6,4,10.0,86,10.0,29.98,0
1754,1753,0.633548,56,21,9.6,3,10.0,86,10.0,29.98,0
1755,1754,0.401290,56,21,9.6,3,10.0,83,3.0,30.02,436
1756,1755,0.169032,56,21,9.6,3,10.0,72,11.0,30.08,8803
1757,1756,0.063226,56,21,9.6,4,10.0,67,15.0,30.09,6347
1758,1757,0.295484,56,21,9.6,3,10.0,65,16.0,30.06,1494
1759,1758,0.527742,56,21,9.6,2,10.0,75,15.0,30.05,644
1760,1759,0.760000,56,21,9.6,2,10.0,75,7.0,30.07,0
1761,1760,0.863578,53,20,8.8,4,10.0,77,8.0,30.05,0
1762,1761,0.631918,53,20,8.8,4,10.0,77,5.0,30.03,0
1763,1762,0.400257,53,20,8.8,4,10.0,74,8.0,30.02,30
1764,1763,0.168597,53,20,8.8,4,10.0,77,7.0,30.01,7047
1765,1764,0.063063,53,20,8.8,4,10.0,64,17.0,29.97,7156
1766,1765,0.294723,53,20,8.8,4,10.0,77,11.0,29.92,2704
1767,1766,0.526384,53,20,8.8,4,10.0,77,9.0,29.89,229
1768,1767,0.758044,53,20,8.8,4,10.0,80,8.0,29.88,0
1769,1768,0.860256,54,27,15.8,4,10.0,83,6.0,29.86,0
1770,1769,0.629487,54,27,15.8,4,10.0,86,8.0,29.83,0
1771,1770,0.398718,54,27,15.8,4,10.0,83,13.0,29.85,1920
1772,1771,0.167949,54,27,15.8,3,10.0,67,10.0,29.89,14825
1773,1772,0.062821,54,27,15.8,1,10.0,58,8.0,29.88,27081
1774,1773,0.293590,54,27,15.8,2,10.0,64,29.0,29.88,15012
1775,1774,0.524359,54,27,15.8,2,10.0,71,25.0,29.89,690
1776,1775,0.755128,54,27,15.8,2,10.0,80,16.0,29.93,0
1777,1776,0.858056,54,27,18.0,1,10.0,83,16.0,29.95,0
1778,1777,0.627877,54,27,18.0,1,10.0,80,14.0,29.97,0
1779,1778,0.397698,54,27,18.0,2,10.0,74,8.0,30.04,6243
1780,1779,0.167519,54,27,18.0,2,10.0,64,18.0,30.12,28693
1781,1780,0.062660,54,27,18.0,2,10.0,56,17.0,30.14,33510
1782,1781,0.292839,54,27,18.0,3,10.0,67,23.0,30.15,18950
1783,1782,0.523018,54,27,18.0,3,10.0,83,16.0,30.16,738
1784,1783,0.753197,54,27,18.0,4,10.0,90,22.0,30.21,0
1785,1784,0.853503,56,27,17.5,4,10.0,96,17.0,30.24,0
1786,1785,0.624204,56,27,17.5,4,10.0,90,20.0,30.23,0
1787,1786,0.394904,56,27,17.5,2,10.0,86,9.0,30.26,5715
1788,1787,0.165605,56,27,17.5,1,10.0,65,9.0,30.27,28438
1789,1788,0.063694,56,27,17.5,2,10.0,65,18.0,30.26,33567
1790,1789,0.292994,56,27,17.5,2,10.0,70,22.0,30.22,18995
1791,1790,0.522293,56,27,17.5,2,10.0,80,25.0,30.20,668
1792,1791,0.751592,56,27,17.5,2,10.0,83,17.0,30.21,0
1793,1792,0.851334,55,27,19.6,2,10.0,90,13.0,30.17,0
1794,1793,0.622618,55,27,19.6,3,10.0,90,20.0,30.13,0
1795,1794,0.393901,55,27,19.6,4,10.0,93,15.0,30.13,4859
1796,1795,0.165184,55,27,19.6,3,10.0,75,16.0,30.11,25254
1797,1796,0.063532,55,27,19.6,3,10.0,60,21.0,30.07,29857
1798,1797,0.292249,55,27,19.6,3,10.0,53,30.0,30.00,17948
1799,1798,0.520966,55,27,19.6,3,10.0,69,28.0,29.96,516
1800,1799,0.749682,55,27,19.6,2,10.0,71,17.0,29.97,0
1801,1800,0.849176,50,29,22.1,3,10.0,71,21.0,29.96,0
1802,1801,0.621039,50,29,22.1,2,10.0,61,16.0,29.96,0
1803,1802,0.392902,50,29,22.1,1,10.0,58,16.0,29.97,6318
1804,1803,0.164766,50,29,22.1,1,10.0,47,28.0,29.95,30856
1805,1804,0.063371,50,29,22.1,1,10.0,49,30.0,29.94,36580
1806,1805,0.291508,50,29,22.1,2,10.0,61,30.0,29.91,7428
1807,1806,0.519645,50,29,22.1,2,10.0,68,30.0,29.92,41
1808,1807,0.747782,50,29,22.1,0,10.0,63,16.0,29.97,0
1809,1808,0.845960,49,28,20.5,1,10.0,66,11.0,30.00,0
1810,1809,0.618687,49,28,20.5,0,10.0,68,5.0,30.02,0
1811,1810,0.391414,49,28,20.5,0,10.0,61,17.0,30.07,6685
1812,1811,0.164141,49,28,20.5,1,10.0,49,21.0,30.11,30072
1813,1812,0.063131,49,28,20.5,1,10.0,51,25.0,30.10,35251
1814,1813,0.290404,49,28,20.5,1,10.0,57,30.0,30.11,19527
1815,1814,0.517677,49,28,20.5,1,10.0,71,28.0,30.13,793
1816,1815,0.744949,49,28,20.5,1,10.0,80,17.0,30.19,0
1817,1816,0.842569,52,27,17.2,1,10.0,83,15.0,30.22,0
1818,1817,0.615869,52,27,17.2,2,10.0,83,17.0,30.23,0
1819,1818,0.389169,52,27,17.2,3,10.0,80,15.0,30.27,6704
1820,1819,0.162469,52,27,17.2,1,10.0,59,3.0,30.28,28992
1821,1820,0.064232,52,27,17.2,1,10.0,57,21.0,30.27,34751
1822,1821,0.290932,52,27,17.2,3,10.0,62,24.0,30.25,18441
1823,1822,0.517632,52,27,17.2,2,10.0,74,29.0,30.22,731
1824,1823,0.744332,52,27,17.2,1,10.0,77,22.0,30.25,0
1825,1824,0.839398,57,28,12.1,1,10.0,80,11.0,30.24,0
1826,1825,0.613551,57,28,12.1,1,10.0,86,0.0,30.23,0
1827,1826,0.387704,57,28,12.1,1,10.0,83,0.0,30.26,6529
1828,1827,0.161857,57,28,12.1,3,10.0,67,6.0,30.26,27655
1829,1828,0.063990,57,28,12.1,3,10.0,42,14.0,30.21,32802
1830,1829,0.289837,57,28,12.1,2,10.0,63,26.0,30.17,18587
1831,1830,0.515684,57,28,12.1,2,10.00,83,13.0,30.14,751
1832,1831,0.741531,57,28,12.1,4,10.00,93,20.0,30.16,0
1833,1832,0.838346,59,30,8.3,2,10.00,96,9.0,30.13,0
1834,1833,0.612782,59,30,8.3,1,10.00,93,3.0,30.11,0
1835,1834,0.387218,59,30,8.3,4,1.75,96,6.0,30.15,6153
1836,1835,0.161654,59,30,8.3,1,7.00,83,5.0,30.14,28194
1837,1836,0.063910,59,30,8.3,1,10.00,49,14.0,30.09,33175
1838,1837,0.289474,59,30,8.3,1,10.00,53,11.0,30.06,18918
1839,1838,0.515038,59,30,8.3,1,10.00,75,10.0,30.05,793
1840,1839,0.740602,59,30,8.3,0,10.00,80,7.0,30.07,0
1841,1840,0.836250,69,30,3.9,0,10.0,75,0.0,30.07,0
1842,1841,0.611250,69,30,3.9,0,10.0,74,0.0,30.06,0
1843,1842,0.386250,69,30,3.9,0,10.0,78,0.0,30.09,6617
1844,1843,0.161250,69,30,3.9,0,10.0,75,3.0,30.11,27440
1845,1844,0.063750,69,30,3.9,0,10.0,48,0.0,30.07,31610
1846,1845,0.288750,69,30,3.9,0,10.0,43,5.0,30.02,17762
1847,1846,0.513750,69,30,3.9,1,10.0,40,15.0,30.01,769
1848,1847,0.738750,69,30,3.9,0,10.0,51,5.0,30.04,0
1849,1848,0.833126,75,31,5.5,0,10.0,61,3.0,30.04,0
1850,1849,0.608966,75,31,5.5,0,10.0,87,0.0,30.02,0
1851,1850,0.384807,75,31,5.5,1,10.0,78,3.0,30.06,6642
1852,1851,0.160648,75,31,5.5,1,9.0,73,7.0,30.05,27058
1853,1852,0.063512,75,31,5.5,1,10.0,60,6.0,30.00,31440
1854,1853,0.287671,75,31,5.5,2,10.0,37,11.0,29.94,17838
1855,1854,0.511831,75,31,5.5,2,10.0,37,15.0,29.95,822
1856,1855,0.735990,75,31,5.5,0,10.0,44,0.0,29.98,0
1857,1856,0.829814,74,29,6.7,1,10.0,70,0.0,29.95,0
1858,1857,0.606211,74,29,6.7,2,10.0,68,3.0,29.93,0
1859,1858,0.382609,74,29,6.7,3,10.0,70,0.0,29.95,6918
1860,1859,0.159006,74,29,6.7,3,10.0,70,5.0,29.94,26270
1861,1860,0.064596,74,29,6.7,3,10.0,52,3.0,29.90,24932
1862,1861,0.288199,74,29,6.7,3,10.0,37,23.0,29.86,16620
1863,1862,0.511801,74,29,6.7,3,10.0,37,16.0,29.84,1408
1864,1863,0.735404,74,29,6.7,1,10.0,37,8.0,29.87,0
1865,1864,0.827757,61,29,13.4,0,10.0,60,0.0,29.85,0
1866,1865,0.604709,61,29,13.4,0,10.0,72,7.0,29.83,0
1867,1866,0.381660,61,29,13.4,1,10.0,67,6.0,29.86,6772
1868,1867,0.158612,61,29,13.4,1,10.0,61,16.0,29.90,28158
1869,1868,0.064436,61,29,13.4,1,10.0,63,20.0,29.88,33296
1870,1869,0.287485,61,29,13.4,2,10.0,68,18.0,29.83,18819
1871,1870,0.510533,61,29,13.4,2,10.0,80,22.0,29.85,920
1872,1871,0.733581,61,29,13.4,2,10.0,83,9.0,29.90,0
1873,1872,0.824691,57,26,10.4,3,10.0,80,10.0,29.90,0
1874,1873,0.602469,57,26,10.4,2,10.0,80,9.0,29.90,0
1875,1874,0.380247,57,26,10.4,3,10.0,77,7.0,29.94,867
1876,1875,0.158025,57,26,10.4,3,10.0,70,5.0,29.96,1052
1877,1876,0.064198,57,26,10.4,3,10.0,54,17.0,29.95,0
1878,1877,0.286420,57,26,10.4,3,10.0,51,20.0,29.94,0
1879,1878,0.508642,57,26,10.4,2,10.0,71,13.0,29.94,0
1880,1879,0.730864,57,26,10.4,3,10.0,69,8.0,29.96,0
1881,1880,0.822660,53,27,22.1,4,10.0,77,11.0,29.96,0
1882,1881,0.600985,53,27,22.1,4,10.0,74,21.0,29.97,0
1883,1882,0.379310,53,27,22.1,4,10.0,71,26.0,30.01,1336
1884,1883,0.157635,53,27,22.1,2,10.0,59,30.0,30.05,29986
1885,1884,0.064039,53,27,22.1,1,10.0,55,30.0,30.07,35778
1886,1885,0.285714,53,27,22.1,2,10.0,57,29.0,30.05,20064
1887,1886,0.507389,53,27,22.1,2,10.0,69,30.0,30.04,944
1888,1887,0.729064,53,27,22.1,2,10.0,77,17.0,30.07,0
1889,1888,0.820639,52,26,18.0,1,10.0,83,14.0,30.08,0
1890,1889,0.599509,52,26,18.0,2,10.0,83,5.0,30.10,0
1891,1890,0.378378,52,26,18.0,3,10.0,77,16.0,30.14,6356
1892,1891,0.157248,52,26,18.0,2,10.0,64,20.0,30.17,29565
1893,1892,0.063882,52,26,18.0,1,10.0,57,23.0,30.16,34976
1894,1893,0.285012,52,26,18.0,1,10.0,64,28.0,30.15,19557
1895,1894,0.506143,52,26,18.0,2,10.0,74,20.0,30.13,984
1896,1895,0.727273,52,26,18.0,2,10.0,77,30.0,30.13,0
1897,1896,0.817402,55,26,14.8,3,10.0,80,20.0,30.11,0
1898,1897,0.596814,55,26,14.8,3,10.0,77,14.0,30.10,0
1899,1898,0.376225,55,26,14.8,2,10.0,77,16.0,30.09,6880
1900,1899,0.155637,55,26,14.8,1,10.0,62,3.0,30.07,28930
1901,1900,0.064951,55,26,14.8,1,10.0,52,14.0,30.04,34173
1902,1901,0.285539,55,26,14.8,1,10.0,62,22.0,30.02,19225
1903,1902,0.506127,55,26,14.8,1,10.0,74,21.0,29.99,948
1904,1903,0.726716,55,26,14.8,3,10.0,77,14.0,30.02,0
1905,1904,0.814408,52,26,16.8,4,10.0,77,11.0,30.02,0
1906,1905,0.594628,52,26,16.8,4,10.0,74,10.0,29.99,0
1907,1906,0.374847,52,26,16.8,3,10.0,74,11.0,30.00,4611
1908,1907,0.155067,52,26,16.8,3,10.0,64,21.0,29.99,20425
1909,1908,0.064713,52,26,16.8,3,10.0,66,23.0,30.02,35553
1910,1909,0.284493,52,26,16.8,2,10.0,57,24.0,30.01,20055
1911,1910,0.504274,52,26,16.8,2,10.0,69,11.0,30.03,1308
